time,total_m3
2023-01-23 10:05:10+00:00,340.256
2023-01-23 10:05:22+00:00,340.256
2023-01-23 10:05:34+00:00,340.256
2023-01-23 10:05:46+00:00,340.256
2023-01-23 10:05:57+00:00,340.256
2023-01-23 10:06:09+00:00,340.256
2023-01-23 10:06:11+00:00,340.256
2023-01-23 10:06:33+00:00,340.256
2023-01-23 10:06:45+00:00,340.256
2023-01-23 10:06:57+00:00,340.256
2023-01-23 10:07:09+00:00,340.256
2023-01-23 10:07:21+00:00,340.256
2023-01-23 10:07:33+00:00,340.256
2023-01-23 10:07:45+00:00,340.256
2023-01-23 10:07:56+00:00,340.256
2023-01-23 10:08:08+00:00,340.256
2023-01-23 10:08:20+00:00,340.256
2023-01-23 10:08:32+00:00,340.256
2023-01-23 10:08:44+00:00,340.256
2023-01-23 10:08:56+00:00,340.256
2023-01-23 10:09:08+00:00,340.256
2023-01-23 10:09:20+00:00,340.256
2023-01-23 10:09:32+00:00,340.256
2023-01-23 10:09:44+00:00,340.256
2023-01-23 10:09:56+00:00,340.256
2023-01-23 10:10:08+00:00,340.257
2023-01-23 10:10:20+00:00,340.25899999999996
2023-01-23 10:10:31+00:00,340.26099999999997
2023-01-23 10:10:43+00:00,340.262
2023-01-23 10:10:55+00:00,340.262
2023-01-23 10:11:07+00:00,340.262
2023-01-23 10:11:19+00:00,340.262
2023-01-23 10:11:31+00:00,340.262
2023-01-23 10:11:43+00:00,340.262
2023-01-23 10:11:54+00:00,340.262
2023-01-23 10:12:06+00:00,340.262
2023-01-23 10:12:18+00:00,340.262
2023-01-23 10:12:30+00:00,340.262
2023-01-23 10:12:42+00:00,340.262
2023-01-23 10:12:54+00:00,340.262
2023-01-23 10:13:05+00:00,340.262
2023-01-23 10:13:17+00:00,340.262
2023-01-23 10:13:29+00:00,340.262
2023-01-23 10:13:41+00:00,340.262
2023-01-23 10:13:53+00:00,340.262
2023-01-23 10:14:16+00:00,340.262
2023-01-23 10:14:28+00:00,340.262
2023-01-23 10:14:40+00:00,340.262
2023-01-23 10:15:04+00:00,340.262
2023-01-23 10:15:16+00:00,340.262
2023-01-23 10:15:27+00:00,340.262
2023-01-23 10:15:39+00:00,340.262
2023-01-23 10:16:03+00:00,340.262
2023-01-23 10:16:15+00:00,340.265
2023-01-23 10:16:27+00:00,340.267
2023-01-23 10:16:51+00:00,340.268
2023-01-23 10:17:02+00:00,340.268
2023-01-23 10:17:15+00:00,340.268
2023-01-23 10:17:27+00:00,340.268
2023-01-23 10:17:38+00:00,340.268
2023-01-23 10:17:50+00:00,340.268
2023-01-23 10:18:02+00:00,340.268
2023-01-23 10:18:14+00:00,340.268
2023-01-23 10:18:26+00:00,340.268
2023-01-23 10:18:38+00:00,340.268
2023-01-23 10:18:50+00:00,340.268
2023-01-23 10:19:02+00:00,340.268
2023-01-23 10:19:13+00:00,340.268
2023-01-23 10:19:26+00:00,340.268
2023-01-23 10:19:37+00:00,340.268
2023-01-23 10:19:49+00:00,340.268
2023-01-23 10:20:01+00:00,340.268
2023-01-23 10:20:13+00:00,340.268
2023-01-23 10:20:25+00:00,340.268
2023-01-23 10:20:37+00:00,340.268
2023-01-23 10:20:49+00:00,340.268
2023-01-23 10:20:54+00:00,340.268
2023-01-23 10:21:01+00:00,340.268
2023-01-23 10:21:13+00:00,340.268
2023-01-23 10:21:24+00:00,340.268
2023-01-23 10:21:37+00:00,340.268
2023-01-23 10:21:48+00:00,340.268
2023-01-23 10:22:00+00:00,340.268
2023-01-23 10:22:12+00:00,340.27
2023-01-23 10:22:24+00:00,340.272
2023-01-23 10:22:36+00:00,340.274
2023-01-23 10:22:47+00:00,340.274
2023-01-23 10:22:59+00:00,340.274
2023-01-23 10:23:11+00:00,340.274
2023-01-23 10:23:23+00:00,340.274
2023-01-23 10:23:35+00:00,340.274
2023-01-23 10:23:47+00:00,340.274
2023-01-23 10:23:59+00:00,340.274
2023-01-23 10:24:10+00:00,340.274
2023-01-23 10:24:22+00:00,340.274
2023-01-23 10:24:34+00:00,340.274
2023-01-23 10:24:46+00:00,340.274
2023-01-23 10:24:58+00:00,340.274
2023-01-23 10:25:10+00:00,340.274
2023-01-23 10:25:22+00:00,340.274
2023-01-23 10:25:34+00:00,340.274
2023-01-23 10:25:46+00:00,340.274
2023-01-23 10:25:57+00:00,340.274
2023-01-23 10:26:09+00:00,340.274
2023-01-23 10:26:21+00:00,340.274
2023-01-23 10:26:33+00:00,340.274
2023-01-23 10:26:45+00:00,340.274
2023-01-23 10:26:57+00:00,340.274
2023-01-23 10:27:09+00:00,340.274
2023-01-23 10:27:20+00:00,340.274
2023-01-23 10:27:32+00:00,340.274
2023-01-23 10:27:44+00:00,340.274
2023-01-23 10:27:56+00:00,340.274
2023-01-23 10:28:08+00:00,340.275
2023-01-23 10:28:20+00:00,340.277
2023-01-23 10:28:32+00:00,340.28
2023-01-23 10:28:44+00:00,340.28
2023-01-23 10:28:55+00:00,340.28
2023-01-23 10:29:07+00:00,340.28
2023-01-23 10:29:19+00:00,340.28
2023-01-23 10:29:31+00:00,340.28
2023-01-23 10:29:43+00:00,340.28
2023-01-23 10:29:55+00:00,340.28
2023-01-23 10:30:07+00:00,340.28
2023-01-23 10:30:19+00:00,340.28
2023-01-23 10:30:31+00:00,340.28
2023-01-23 10:30:43+00:00,340.28
2023-01-23 10:30:54+00:00,340.28
2023-01-23 10:31:06+00:00,340.28
2023-01-23 10:31:18+00:00,340.28
2023-01-23 10:31:30+00:00,340.28
2023-01-23 10:31:42+00:00,340.28
2023-01-23 10:31:54+00:00,340.28
2023-01-23 10:32:06+00:00,340.28
2023-01-23 10:32:17+00:00,340.28
2023-01-23 10:32:29+00:00,340.28
2023-01-23 10:32:41+00:00,340.28
2023-01-23 10:32:53+00:00,340.28
2023-01-23 10:33:05+00:00,340.28
2023-01-23 10:33:17+00:00,340.28
2023-01-23 10:33:28+00:00,340.28
2023-01-23 10:33:41+00:00,340.28
2023-01-23 10:33:52+00:00,340.28
2023-01-23 10:34:04+00:00,340.28099999999995
2023-01-23 10:34:16+00:00,340.28299999999996
2023-01-23 10:34:28+00:00,340.28499999999997
2023-01-23 10:34:40+00:00,340.287
2023-01-23 10:34:51+00:00,340.28799999999995
2023-01-23 10:35:04+00:00,340.28799999999995
2023-01-23 10:35:15+00:00,340.28799999999995
2023-01-23 10:35:27+00:00,340.28799999999995
2023-01-23 10:35:37+00:00,340.28799999999995
2023-01-23 10:35:39+00:00,340.28799999999995
2023-01-23 10:35:51+00:00,340.28799999999995
2023-01-23 10:36:03+00:00,340.28799999999995
2023-01-23 10:36:15+00:00,340.28799999999995
2023-01-23 10:36:27+00:00,340.28799999999995
2023-01-23 10:36:39+00:00,340.28799999999995
2023-01-23 10:36:51+00:00,340.28799999999995
2023-01-23 10:37:03+00:00,340.28799999999995
2023-01-23 10:37:15+00:00,340.28799999999995
2023-01-23 10:37:27+00:00,340.28799999999995
2023-01-23 10:37:39+00:00,340.28799999999995
2023-01-23 10:37:50+00:00,340.28799999999995
2023-01-23 10:38:02+00:00,340.28799999999995
2023-01-23 10:38:14+00:00,340.28799999999995
2023-01-23 10:38:26+00:00,340.28799999999995
2023-01-23 10:38:38+00:00,340.28799999999995
2023-01-23 10:38:50+00:00,340.28799999999995
2023-01-23 10:39:02+00:00,340.28799999999995
2023-01-23 10:39:14+00:00,340.28799999999995
2023-01-23 10:39:26+00:00,340.28799999999995
2023-01-23 10:39:38+00:00,340.28799999999995
2023-01-23 10:39:49+00:00,340.28799999999995
2023-01-23 10:40:01+00:00,340.28799999999995
2023-01-23 10:40:14+00:00,340.28999999999996
2023-01-23 10:40:25+00:00,340.292
2023-01-23 10:40:37+00:00,340.294
2023-01-23 10:40:49+00:00,340.294
2023-01-23 10:41:01+00:00,340.294
2023-01-23 10:41:13+00:00,340.294
2023-01-23 10:41:25+00:00,340.294
2023-01-23 10:41:36+00:00,340.294
2023-01-23 10:41:48+00:00,340.294
2023-01-23 10:42:00+00:00,340.294
2023-01-23 10:42:12+00:00,340.294
2023-01-23 10:42:23+00:00,340.294
2023-01-23 10:42:36+00:00,340.294
2023-01-23 10:42:47+00:00,340.294
2023-01-23 10:42:59+00:00,340.294
2023-01-23 10:43:11+00:00,340.294
2023-01-23 10:43:23+00:00,340.294
2023-01-23 10:43:34+00:00,340.294
2023-01-23 10:43:46+00:00,340.294
2023-01-23 10:43:58+00:00,340.294
2023-01-23 10:44:10+00:00,340.294
2023-01-23 10:44:22+00:00,340.294
2023-01-23 10:44:34+00:00,340.294
2023-01-23 10:44:46+00:00,340.294
2023-01-23 10:44:57+00:00,340.294
2023-01-23 10:45:09+00:00,340.294
2023-01-23 10:45:21+00:00,340.294
2023-01-23 10:45:33+00:00,340.294
2023-01-23 10:45:45+00:00,340.294
2023-01-23 10:45:56+00:00,340.294
2023-01-23 10:46:08+00:00,340.29499999999996
2023-01-23 10:46:21+00:00,340.298
2023-01-23 10:46:32+00:00,340.29999999999995
2023-01-23 10:46:44+00:00,340.29999999999995
2023-01-23 10:46:56+00:00,340.29999999999995
2023-01-23 10:47:08+00:00,340.29999999999995
2023-01-23 10:47:20+00:00,340.29999999999995
2023-01-23 10:47:32+00:00,340.29999999999995
2023-01-23 10:47:43+00:00,340.29999999999995
2023-01-23 10:47:56+00:00,340.29999999999995
2023-01-23 10:48:07+00:00,340.29999999999995
2023-01-23 10:48:19+00:00,340.29999999999995
2023-01-23 10:48:32+00:00,340.29999999999995
2023-01-23 10:48:43+00:00,340.29999999999995
2023-01-23 10:48:55+00:00,340.29999999999995
2023-01-23 10:49:07+00:00,340.29999999999995
2023-01-23 10:49:19+00:00,340.29999999999995
2023-01-23 10:49:31+00:00,340.29999999999995
2023-01-23 10:49:42+00:00,340.29999999999995
2023-01-23 10:49:54+00:00,340.29999999999995
2023-01-23 10:50:06+00:00,340.29999999999995
2023-01-23 10:50:18+00:00,340.29999999999995
2023-01-23 10:50:21+00:00,340.29999999999995
2023-01-23 10:50:30+00:00,340.29999999999995
2023-01-23 10:50:41+00:00,340.29999999999995
2023-01-23 10:50:54+00:00,340.29999999999995
2023-01-23 10:51:05+00:00,340.29999999999995
2023-01-23 10:51:17+00:00,340.29999999999995
2023-01-23 10:51:29+00:00,340.29999999999995
2023-01-23 10:51:41+00:00,340.29999999999995
2023-01-23 10:51:53+00:00,340.29999999999995
2023-01-23 10:52:05+00:00,340.301
2023-01-23 10:52:17+00:00,340.303
2023-01-23 10:52:28+00:00,340.306
2023-01-23 10:52:40+00:00,340.306
2023-01-23 10:52:53+00:00,340.306
2023-01-23 10:53:04+00:00,340.306
2023-01-23 10:53:16+00:00,340.306
2023-01-23 10:53:28+00:00,340.306
2023-01-23 10:53:40+00:00,340.306
2023-01-23 10:53:52+00:00,340.306
2023-01-23 10:54:03+00:00,340.306
2023-01-23 10:54:15+00:00,340.306
2023-01-23 10:54:27+00:00,340.306
2023-01-23 10:54:39+00:00,340.306
2023-01-23 10:54:51+00:00,340.306
2023-01-23 10:55:03+00:00,340.306
2023-01-23 10:55:15+00:00,340.306
2023-01-23 10:55:27+00:00,340.306
2023-01-23 10:55:38+00:00,340.306
2023-01-23 10:55:50+00:00,340.306
2023-01-23 10:56:02+00:00,340.306
2023-01-23 10:56:14+00:00,340.306
2023-01-23 10:56:25+00:00,340.306
2023-01-23 10:56:38+00:00,340.306
2023-01-23 10:56:49+00:00,340.306
2023-01-23 10:57:01+00:00,340.306
2023-01-23 10:57:13+00:00,340.306
2023-01-23 10:57:25+00:00,340.306
2023-01-23 10:57:37+00:00,340.306
2023-01-23 10:57:48+00:00,340.306
2023-01-23 10:58:01+00:00,340.306
2023-01-23 10:58:12+00:00,340.306
2023-01-23 10:58:24+00:00,340.306
2023-01-23 10:58:36+00:00,340.306
2023-01-23 10:58:48+00:00,340.306
2023-01-23 10:58:59+00:00,340.306
2023-01-23 10:59:12+00:00,340.308
2023-01-23 10:59:23+00:00,340.311
2023-01-23 10:59:35+00:00,340.31199999999995
2023-01-23 10:59:47+00:00,340.31199999999995
2023-01-23 10:59:59+00:00,340.31199999999995
2023-01-23 11:00:11+00:00,340.31199999999995
2023-01-23 11:00:23+00:00,340.31199999999995
2023-01-23 11:00:34+00:00,340.31199999999995
2023-01-23 11:00:46+00:00,340.31199999999995
2023-01-23 11:00:58+00:00,340.31199999999995
2023-01-23 11:01:10+00:00,340.31199999999995
2023-01-23 11:01:22+00:00,340.31199999999995
2023-01-23 11:01:35+00:00,340.31199999999995
2023-01-23 11:01:46+00:00,340.31199999999995
2023-01-23 11:01:58+00:00,340.31199999999995
2023-01-23 11:02:10+00:00,340.31199999999995
2023-01-23 11:02:22+00:00,340.31199999999995
2023-01-23 11:02:33+00:00,340.31199999999995
2023-01-23 11:02:45+00:00,340.31199999999995
2023-01-23 11:02:58+00:00,340.31199999999995
2023-01-23 11:03:09+00:00,340.31199999999995
2023-01-23 11:03:21+00:00,340.31199999999995
2023-01-23 11:03:33+00:00,340.31199999999995
2023-01-23 11:03:45+00:00,340.31199999999995
2023-01-23 11:03:57+00:00,340.31199999999995
2023-01-23 11:04:09+00:00,340.31199999999995
2023-01-23 11:04:21+00:00,340.31199999999995
2023-01-23 11:04:33+00:00,340.31199999999995
2023-01-23 11:04:45+00:00,340.31199999999995
2023-01-23 11:04:57+00:00,340.31199999999995
2023-01-23 11:05:05+00:00,340.31199999999995
2023-01-23 11:05:08+00:00,340.31199999999995
2023-01-23 11:05:20+00:00,340.31199999999995
2023-01-23 11:05:32+00:00,340.31199999999995
2023-01-23 11:05:44+00:00,340.31199999999995
2023-01-23 11:05:56+00:00,340.31199999999995
2023-01-23 11:06:08+00:00,340.313
2023-01-23 11:06:20+00:00,340.316
2023-01-23 11:06:32+00:00,340.318
2023-01-23 11:06:43+00:00,340.31899999999996
2023-01-23 11:06:56+00:00,340.31899999999996
2023-01-23 11:07:07+00:00,340.31899999999996
2023-01-23 11:07:19+00:00,340.31899999999996
2023-01-23 11:07:31+00:00,340.31899999999996
2023-01-23 11:07:43+00:00,340.31899999999996
2023-01-23 11:07:54+00:00,340.31899999999996
2023-01-23 11:08:06+00:00,340.31899999999996
2023-01-23 11:08:18+00:00,340.31899999999996
2023-01-23 11:08:30+00:00,340.31899999999996
2023-01-23 11:08:42+00:00,340.31899999999996
2023-01-23 11:08:54+00:00,340.31899999999996
2023-01-23 11:09:06+00:00,340.31899999999996
2023-01-23 11:09:18+00:00,340.31899999999996
2023-01-23 11:09:30+00:00,340.31899999999996
2023-01-23 11:09:41+00:00,340.31899999999996
2023-01-23 11:09:53+00:00,340.31899999999996
2023-01-23 11:10:05+00:00,340.31899999999996
2023-01-23 11:10:17+00:00,340.31899999999996
2023-01-23 11:10:29+00:00,340.31899999999996
2023-01-23 11:10:41+00:00,340.31899999999996
2023-01-23 11:10:53+00:00,340.31899999999996
2023-01-23 11:11:04+00:00,340.31899999999996
2023-01-23 11:11:16+00:00,340.31899999999996
2023-01-23 11:11:28+00:00,340.31899999999996
2023-01-23 11:11:40+00:00,340.31899999999996
2023-01-23 11:11:52+00:00,340.31899999999996
2023-01-23 11:12:15+00:00,340.32099999999997
2023-01-23 11:12:27+00:00,340.322
2023-01-23 11:12:39+00:00,340.323
2023-01-23 11:12:52+00:00,340.323
2023-01-23 11:13:03+00:00,340.323
2023-01-23 11:13:15+00:00,340.323
2023-01-23 11:13:27+00:00,340.323
2023-01-23 11:13:39+00:00,340.323
2023-01-23 11:13:50+00:00,340.323
2023-01-23 11:14:03+00:00,340.323
2023-01-23 11:14:14+00:00,340.323
2023-01-23 11:14:26+00:00,340.323
2023-01-23 11:14:38+00:00,340.323
2023-01-23 11:14:50+00:00,340.323
2023-01-23 11:15:02+00:00,340.323
2023-01-23 11:15:14+00:00,340.323
2023-01-23 11:15:26+00:00,340.323
2023-01-23 11:15:37+00:00,340.323
2023-01-23 11:15:49+00:00,340.323
2023-01-23 11:16:01+00:00,340.323
2023-01-23 11:16:13+00:00,340.323
2023-01-23 11:16:25+00:00,340.323
2023-01-23 11:16:37+00:00,340.323
2023-01-23 11:16:49+00:00,340.323
2023-01-23 11:17:01+00:00,340.323
2023-01-23 11:17:13+00:00,340.323
2023-01-23 11:17:25+00:00,340.323
2023-01-23 11:17:38+00:00,340.323
2023-01-23 11:17:48+00:00,340.323
2023-01-23 11:18:00+00:00,340.323
2023-01-23 11:18:13+00:00,340.325
2023-01-23 11:18:24+00:00,340.327
2023-01-23 11:18:36+00:00,340.328
2023-01-23 11:18:48+00:00,340.328
2023-01-23 11:19:00+00:00,340.328
2023-01-23 11:19:12+00:00,340.328
2023-01-23 11:19:24+00:00,340.328
2023-01-23 11:19:47+00:00,340.328
2023-01-23 11:19:50+00:00,340.328
2023-01-23 11:19:59+00:00,340.328
2023-01-23 11:20:11+00:00,340.328
2023-01-23 11:20:23+00:00,340.328
2023-01-23 11:20:35+00:00,340.328
2023-01-23 11:20:47+00:00,340.328
2023-01-23 11:20:59+00:00,340.328
2023-01-23 11:21:11+00:00,340.328
2023-01-23 11:21:23+00:00,340.328
2023-01-23 11:21:35+00:00,340.328
2023-01-23 11:21:47+00:00,340.328
2023-01-23 11:21:59+00:00,340.328
2023-01-23 11:22:11+00:00,340.328
2023-01-23 11:22:23+00:00,340.328
2023-01-23 11:22:34+00:00,340.328
